Id,SalePrice
1927,123660.4789
1928,153617.9197
1929,108640.0289
1930,133856.5438
1931,135701.1872
1932,143030.4005
1933,152864.677
1934,193148.492
1935,178964.2458
1936,181884.9325
1937,193825.3349
1938,173634.303
1939,265233.3998
1940,212996.879
1941,194560.4748
1942,192921.9599
1943,233875.8141
1944,292484.7984
1945,305717.9634
1946,185649.0928
1947,284633.3077
1948,192019.2932
1949,232208.2594
1950,200668.7729
1951,252665.9928
1952,238409.7841
1953,180777.471
1954,204185.4657
1955,127253.0733
1956,281225.9479
1957,214943.9329
1958,287949.0257
1959,152086.3296
1960,91725.49198
1961,122214.4595
1962,131085.9032
1963,125260.0676
1964,132492.6214
1965,182276.8521
1966,184867.6626
1967,268577.457
1968,325838.9339
1969,310943.3557
1970,336392.9394
1971,364881.3684
1972,305004.4744
1973,258190.2955
1974,268376.5724
1975,360617.7057
1976,279965.9499
1977,303128.0418
1978,315370.0465
1979,321712.4136
1980,205660.7175
1981,299949.5358
1982,225048.6435
1983,230745.1086
1984,226974.5197
1985,247588.1026
1986,234256.0387
1987,187690.0388
1988,191468.5397
1989,204592.6554
1990,237512.2621
1991,222056.0558
1992,215840.7792
1993,177112.1023
1994,222091.8208
1995,207042.6157
1996,254793.2675
1997,308075.1992
1998,280520.0859
1999,221170.343
2000,293939.5482
2001,255512.8814
2002,247064.0591
2003,275666.4726
2004,250604.5598
2005,256482.9753
2006,238439.8935
2007,262901.3133
2008,200695.3958
2009,182568.4311
2010,208146.4348
2011,147361.4319
2012,185198.1063
2013,175376.9279
2014,182557.3383
2015,218045.2156
2016,169927.3163
2017,203775.3491
2018,115558.1501
2019,123593.7482
2020,115012.0072
2021,118156.0242
2022,190873.2419
2023,161534.7996
2024,220537.6581
2025,338703.375
2026,207616.1761
2027,161735.3627
2028,187686.0422
2029,179025.6503
2030,271874.71
2031,248843.7666
2032,256832.609
2033,272384.6473
2034,192164.3128
2035,201955.0276
2036,213389.4277
2037,231248.3902
2038,296774.5411
2039,221443.1286
2040,308454.7907
2041,236302.3534
2042,217764.9179
2043,190006.5129
2044,229906.975
2045,213591.0823
2046,194302.9443
2047,144673.1719
2048,131129.1226
2049,201852.034
2050,186807.245
2051,91085.13927
2052,162029.6475
2053,130687.6493
2054,70634.83147
2055,154086.3333
2056,128803.6105
2057,112379.1708
2058,198340.1652
2059,145943.4115
2060,164211.6958
2061,209740.5457
2062,123447.6124
2063,123508.4742
2064,152386.8544
2065,144524.2749
2066,191731.8914
2067,113002.5945
2068,219246.0446
2069,63645.63666
2070,114066.4793
2071,91410.48405
2072,178088.6761
2073,152967.5111
2074,189852.7708
2075,149066.6993
2076,126203.0197
2077,157761.9882
2078,112883.8763
2079,159218.8453
2080,156511.5232
2081,147191.0942
2082,172082.3182
2083,137461.7958
2084,114133.2964
2085,142395.3988
2086,118907.2616
2087,127284.7474
2088,117036.4945
2089,101108.4129
2090,149747.7045
2091,80177.32661
2092,129524.5619
2093,141637.0978
2094,137394.0738
2095,166685.7685
2096,92850.09071
2097,78525.43866
2098,163829.1574
2099,2100.249196
2100,76730.17158
2101,138534.8148
2102,178847.2787
2103,108022.7975
2104,185459.9688
2105,121701.1526
2106,66705.24788
2107,224444.5181
2108,109344.203
2109,93600.56226
2110,123432.8771
2111,180436.4652
2112,146729.2173
2113,120953.3671
2114,118258.0891
2115,181561.9026
2116,122363.8764
2117,157651.013
2118,137685.122
2119,133218.2043
2120,108838.8685
2121,64376.33941
2122,108163.8572
2123,76416.5089
2124,223886.2199
2125,174084.6931
2126,176697.0603
2127,187286.053
2128,162896.0976
2129,142358.0124
2130,141842.5465
2131,191725.1414
2132,148916.296
2133,161646.6199
2134,150141.5827
2135,101295.4016
2136,60918.32262
2137,135414.8976
2138,127502.94
2139,169382.7629
2140,122358.4343
2141,140965.7368
2142,116902.167
2143,146376.6396
2144,158797.9573
2145,125192.069
2146,174871.5933
2147,173830.5699
2148,151398.5962
2149,155056.7278
2150,219500.4138
2151,149805.6799
2152,168058.6071
2153,175916.7862
2154,88202.67426
2155,133661.2453
2156,242765.0472
2157,216644.3335
2158,214295.8777
2159,209276.6962
2160,184131.3738
2161,276692.5624
2162,329086.2661
2163,302733.7478
2164,252093.7371
2165,199948.5955
2166,140121.2551
2167,225453.0471
2168,196996.329
2169,205412.975
2170,199940.383
2171,128783.8686
2172,132573.4086
2173,165253.7066
2174,235905.6098
2175,294022.5421
2176,276892.5659
2177,231860.4363
2178,227274.2903
2179,169187.7314
2180,232471.89
2181,228337.5283
2182,240470.8748
2183,199416.78
2184,129558.277
2185,131192.2973
2186,157531.5368
2187,176488.9922
2188,174014.2734
2189,214414.979
2190,43416.27087
2191,66202.13094
2192,81446.89452
2193,97207.21421
2194,74315.40463
2195,82823.07063
2196,80550.12551
2197,104993.3117
2198,188765.1455
2199,231485.5806
2200,142962.0613
2201,149396.6299
2202,197840.5317
2203,166941.7562
2204,157008.6591
2205,140040.6414
2206,171421.146
2207,219817.1154
2208,208036.6702
2209,213147.3618
2210,143569.8261
2211,120485.6945
2212,139276.3386
2213,114401.6698
2214,138902.1349
2215,97343.09651
2216,168007.451
2217,10323.07825
2218,81158.63331
2219,78371.84852
2220,81534.50308
2221,240003.3462
2222,218377.7915
2223,272008.9374
2224,241552.0597
2225,139531.2756
2226,169543.6708
2227,216208.0346
2228,270150.1303
2229,231460.8161
2230,163339.8581
2231,214215.0775
2232,186184.8583
2233,179672.8571
2234,225853.5274
2235,211734.2628
2236,276274.9586
2237,290619.8456
2238,237469.3015
2239,120446.0671
2240,176185.3599
2241,144957.0297
2242,147024.2869
2243,125025.2576
2244,84820.14734
2245,82474.7991
2246,133078.5179
2247,128134.3946
2248,128618.3423
2249,102132.1185
2250,136205.3579
2251,133406.1932
2252,201991.9952
2253,170920.6545
2254,165096.597
2255,191631.8971
2256,197932.7404
2257,202226.6068
2258,184393.5766
2259,198877.1659
2260,179518.1933
2261,233082.8178
2262,226806.2309
2263,298987.4769
2264,368140.761
2265,159845.9233
2266,271624.8432
2267,295608.6459
2268,344743.2954
2269,181466.2958
2270,188829.8749
2271,230381.188
2272,207114.0434
2273,161351.6019
2274,176735.4051
2275,189935.4394
2276,200935.8534
2277,183181.5646
2278,161858.399
2279,117029.7595
2280,106167.496
2281,193246.5426
2282,178131.598
2283,136472.8749
2284,140780.786
2285,170800.5084
2286,133328.8252
2287,300040.0417
2288,270960.3403
2289,313338.6287
2290,341925.6064
2291,286551.2433
2292,342602.3878
2293,372154.6145
2294,325583.2389
2295,358052.9216
2296,269352.8487
2297,257530.6663
2298,305663.2145
2299,311692.2227
2300,270686.1636
2301,246353.6161
2302,243876.7404
2303,264089.9213
2304,261359.071
2305,179805.87
2306,196895.265
2307,206989.258
2308,246283.0407
2309,280323.1781
2310,235122.3152
2311,213883.5425
2312,173301.4135
2313,174508.5151
2314,181310.5157
2315,177732.4799
2316,199881.2011
2317,187261.3462
2318,178704.71
2319,191460.5871
2320,220276.7233
2321,250473.8597
2322,209909.8831
2323,182643.8803
2324,175461.2513
2325,222517.019
2326,176064.8021
2327,213333.8515
2328,220879.8336
2329,184892.1285
2330,201119.2317
2331,292923.6701
2332,336950.0809
2333,279897.1028
2334,239750.2895
2335,246067.9556
2336,292769.9817
2337,211762.5078
2338,277038.7018
2339,244450.7373
2340,333206.8886
2341,229112.4219
2342,250677.461
2343,226801.5011
2344,234148.319
2345,250186.0173
2346,241974.2406
2347,209141.2048
2348,225324.5983
2349,165399.1419
2350,250824.4362
2351,236851.7845
2352,275997.1762
2353,230629.0287
2354,141993.8925
2355,166236.3131
2356,154604.4366
2357,207899.2351
2358,186881.5741
2359,158995.6511
2360,105076.5804
2361,129029.2982
2362,245769.5225
2363,146675.04
2364,162856.215
2365,221731.9543
2366,216379.8506
2367,256503.2966
2368,204690.706
2369,245989.8721
2370,177266.6391
2371,174777.8142
2372,203528.5899
2373,234282.1227
2374,262618.3119
2375,246029.5315
2376,262159.5426
2377,299451.0703
2378,149533.82
2379,227930.306
2380,160726.306
2381,191595.511
2382,241266.7455
2383,226442.0504
2384,239117.5927
2385,176531.7591
2386,153025.804
2387,130693.416
2388,107557.7207
2389,134765.4226
2390,144150.3637
2391,133946.4326
2392,108573.7466
2393,193119.1484
2394,161271.5598
2395,206066.27
2396,150724.206
2397,214397.7037
2398,129670.1956
2399,44846.76434
2400,28320.27744
2401,107708.3472
2402,146837.0233
2403,215736.3984
2404,139906.9648
2405,169276.2865
2406,126658.2985
2407,122108.0327
2408,152121.1034
2409,138289.7098
2410,201406.4529
2411,115934.2798
2412,143929.6559
2413,131526.9607
2414,133186.1433
2415,188633.3621
2416,152700.2826
2417,139459.6632
2418,104631.8556
2419,138446.0247
2420,132911.5181
2421,127600.5671
2422,132523.4065
2423,111752.3816
2424,136964.6847
2425,228931.0202
2426,132364.3175
2427,114804.5958
2428,178387.9279
2429,103739.5734
2430,140646.9783
2431,118786.9063
2432,124841.4925
2433,134240.0992
2434,139775.8738
2435,138277.3816
2436,99863.422
2437,100937.2587
2438,121837.8446
2439,113701.2986
2440,158444.3059
2441,118735.5249
2442,131535.1117
2443,129470.6405
2444,129039.4871
2445,82595.37462
2446,139594.5048
2447,200079.7944
2448,169509.2491
2449,130113.3159
2450,177882.511
2451,136896.5302
2452,209112.262
2453,68308.56136
2454,82574.43919
2455,122161.2634
2456,139084.8304
2457,119395.689
2458,134256.7165
2459,99427.5794
2460,175987.6542
2461,107709.5904
2462,121130.3901
2463,133412.8857
2464,187681.7092
2465,157648.6505
2466,134475.6216
2467,180909.6126
2468,100098.0266
2469,121112.5473
2470,195863.2278
2471,196934.7398
2472,200024.2798
2473,113916.98
2474,99646.8883
2475,210882.6409
2476,135114.1844
2477,131035.1182
2478,168928.4307
2479,121945.1277
2480,136973.0609
2481,131443.5511
2482,135932.4164
2483,103362.5547
2484,133183.5209
2485,127758.6232
2486,144059.0264
2487,179836.7959
2488,172366.7859
2489,166518.0682
2490,134020.2228
2491,76704.80376
2492,203832.7244
2493,142244.674
2494,172705.0998
2495,77703.17938
2496,208042.0579
2497,176247.4282
2498,117509.1716
2499,56258.2207
2500,127929.1712
2501,157333.6824
2502,141396.6402
2503,118636.6469
2504,211711.6286
2505,227133.4401
2506,267644.9806
2507,320738.0265
2508,261948.5156
2509,227499.9453
2510,230529.2287
2511,204247.8456
2512,209158.4185
2513,211649.8162
2514,216387.2146
2515,159555.9984
2516,165940.7861
2517,137097.784
2518,139502.3182
2519,232324.4049
2520,200064.4274
2521,214940.0633
2522,202725.484
2523,129398.418
2524,128598.4197
2525,133104.9969
2526,158675.958
2527,121982.7451
2528,134674.5626
2529,145129.69
2530,84102.61208
2531,233137.7225
2532,211888.3302
2533,211351.8563
2534,240499.9721
2535,277225.0972
2536,208820.6186
2537,235462.6878
2538,192559.969
2539,197614.9076
2540,176290.9552
2541,198676.7545
2542,159114.1213
2543,118254.0748
2544,122202.5392
2545,146858.8844
2546,170665.7294
2547,154066.4852
2548,153148.6171
2549,147480.9935
2550,568363.8071
2551,149405.9597
2552,136067.5169
2553,54809.2009
2554,125800.0202
2555,120548.3344
2556,83297.69148
2557,99053.67231
2558,166327.3756
2559,132339.6493
2560,136215.637
2561,135351.1593
2562,127461.2237
2563,132725.4807
2564,189523.2162
2565,112623.6539
2566,139259.1538
2567,148432.0925
2568,204286.4969
2569,200044.4275
2570,155439.155
2571,186820.7333
2572,209926.5005
2573,231071.6965
2574,239921.0855
2575,141184.103
2576,134166.6761
2577,145101.31
2578,103637.3456
2579,514.7050566
2580,122561.2337
2581,108934.004
2582,112221.3994
2583,238188.2566
2584,165301.8324
2585,192528.1799
2586,202654.4105
2587,216801.9164
2588,169125.788
2589,164907.5057
2590,218849.6589
2591,200342.828
2592,223693.6897
2593,246356.3328
2594,206074.288
2595,231946.884
2596,275760.5345
2597,186797.2834
2598,231734.1734
2599,334062.9653
2600,112054.1059
2601,156926.7428
2602,106324.2841
2603,107511.0644
2604,63166.81685
2605,89752.37111
2606,124733.369
2607,193126.3063
2608,163594.524
2609,132685.5654
2610,88397.7922
2611,126477.4099
2612,142650.1878
2613,100136.0172
2614,104626.2696
2615,174030.5118
2616,155178.1586
2617,207997.8711
2618,208678.6988
2619,242173.236
2620,180415.9823
2621,184334.8928
2622,184081.4779
2623,235860.1221
2624,280335.5797
2625,310563.2543
2626,173872.2206
2627,217696.3556
2628,338621.2453
2629,369210.5395
2630,327093.1702
2631,355651.495
2632,321128.7435
2633,284667.7352
2634,322444.0053
2635,169128.459
2636,216052.576
2637,185471.2134
2638,219899.7125
2639,173945.8669
2640,155513.7845
2641,112882.9913
2642,213270.7305
2643,173675.1361
2644,142901.3842
2645,132935.4202
2646,123830.871
2647,142039.9694
2648,175937.0826
2649,140734.4382
2650,176018.356
2651,171013.2926
2652,332158.3205
2653,253738.4672
2654,263937.5744
2655,298978.1947
2656,294246.8556
2657,294525.5271
2658,247733.4476
2659,272975.874
2660,283237.6616
2661,287711.5276
2662,303792.0466
2663,268722.7117
2664,267867.5121
2665,297161.3272
2666,275582.6184
2667,170110.9872
2668,204409.8656
2669,187390.7167
2670,283450.4338
2671,198713.4006
2672,205989.6431
2673,216282.7505
2674,212090.9928
2675,194866.4527
2676,189280.8148
2677,194639.9821
2678,260126.3835
2679,245046.6938
2680,264707.5286
2681,316784.6348
2682,283063.6597
2683,357981.3748
2684,283919.7364
2685,311910.2269
2686,238844.7782
2687,274897.7942
2688,242618.434
2689,231750.8771
2690,339251.3326
2691,195795.8831
2692,144942.7916
2693,213775.8229
2694,144136.5781
2695,199907.2851
2696,192284.9033
2697,196540.2514
2698,188161.0788
2699,184901.357
2700,177461.3165
2701,177422.0034
2702,135834.8143
2703,158459.1276
2704,156552.1699
2705,110120.4261
2706,132504.509
2707,137043.2454
2708,124445.0415
2709,95994.08596
2710,106164.8695
2711,285268.5615
2712,297439.9163
2713,194810.3743
2714,192130.3258
2715,178678.622
2716,158515.3329
2717,190038.45
2718,235269.3479
2719,162080.494
2720,209718.9275
2721,146924.9067
2722,150650.4773
2723,156822.3906
2724,101823.42
2725,137946.2296
2726,150368.3571
2727,165638.266
2728,176240.3686
2729,159925.8265
2730,134519.1616
2731,131977.1157
2732,119661.0857
2733,161650.8587
2734,160142.2124
2735,130842.5731
2736,136447.2026
2737,116572.2581
2738,185860.2429
2739,193183.1794
2740,147127.9562
2741,152942.8102
2742,185427.879
2743,137206.212
2744,163093.709
2745,146018.4201
2746,110197.6206
2747,154419.5402
2748,121332.641
2749,133281.0863
2750,131193.1495
2751,112372.9557
2752,231765.515
2753,150559.8772
2754,255052.5692
2755,159382.6433
2756,60637.96741
2757,80768.04729
2758,74089.49066
2759,189661.7746
2760,145265.4166
2761,157606.5623
2762,144528.8022
2763,214562.8312
2764,159158.803
2765,248010.5186
2766,126841.9983
2767,57799.93227
2768,148373.2023
2769,133162.3681
2770,193587.1136
2771,123723.1187
2772,121106.751
2773,161141.4412
2774,158431.7348
2775,125236.9354
2776,162663.3006
2777,187398.4448
2778,142236.6231
2779,140180.8418
2780,129425.1161
2781,111774.1019
2782,67739.88649
2783,94009.12812
2784,121484.1109
2785,145797.0375
2786,26186.67639
2787,128037.5376
2788,55720.29825
2789,220908.0388
2790,103453.7244
2791,133265.1525
2792,50080.40972
2793,163208.7927
2794,66248.81213
2795,114843.5915
2796,109721.9222
2797,234065.6427
2798,100267.249
2799,122619.0247
2800,70000.75146
2801,126683.3169
2802,129230.1461
2803,231262.4389
2804,116272.8248
2805,89027.9876
2806,96877.34994
2807,175263.5239
2808,153444.799
2809,149396.9545
2810,127139.6366
2811,189077.1036
2812,154178.642
2813,198135.4398
2814,225298.5065
2815,125089.8411
2816,253050.9026
2817,125450.7603
2818,128623.5245
2819,172138.3101
2820,137598.2299
2821,134930.9541
2822,204171.8834
2823,282866.5753
2824,191369.9294
2825,122354.2937
2826,142659.3717
2827,181631.2924
2828,213592.1193
2829,219378.983
2830,253657.2435
2831,188310.8034
2832,225136.165
2833,279565.0618
2834,229179.4989
2835,235156.8043
2836,198384.475
2837,175625.8192
2838,148442.1307
2839,166638.8393
2840,220398.9976
2841,205340.5719
2842,216130.8401
2843,153334.5025
2844,184442.4685
2845,102230.9638
2846,205618.7453
2847,212878.6224
2848,231033.8399
2849,224084.3661
2850,261280.0121
2851,235511.2831
2852,234359.3212
2853,217062.876
2854,151968.9658
2855,224177.0905
2856,211832.6923
2857,198934.166
2858,203388.6614
2859,118697.0185
2860,135910.9054
2861,124709.9976
2862,220345.5783
2863,127844.0738
2864,249242.9999
2865,138013.0297
2866,226301.6734
2867,83271.60345
2868,157954.5957
2869,112822.3527
2870,136262.6468
2871,92402.1097
2872,11361.40586
2873,90412.07959
2874,152903.4107
2875,139890.5417
2876,169293.3077
2877,147666.4234
2878,192643.4134
2879,141766.1141
2880,135078.4273
2881,157100.7872
2882,142099.0363
2883,200022.5344
2884,198446.2555
2885,171915.0632
2886,163698.6588
2887,135040.8923
2888,164194.6308
2889,49169.07419
2890,70108.47511
2891,170609.2601
2892,16923.35082
2893,108510.6216
2894,45762.28691
2895,266451.5943
2896,256558.0454
2897,194419.1303
2898,219934.0131
2899,241018.7837
2900,177569.8309
2901,204267.9536
2902,191451.7744
2903,298914.1848
2904,291082.9657
2905,21852.98107
2906,236296.6274
2907,97014.44581
2908,130562.2675
2909,194255.6905
2910,60707.53383
2911,100627.8191
2912,140207.2871
2913,88976.14801
2914,63166.81685
2915,85952.67693
2916,94672.61303
2917,164265.9466
2918,107438.3973
2919,233822.4068
